created_at,id,location_id,pot_id,pm2p5,pm10,pm1SPS,pm2p5SPS,pm4SPS,pm10SPS,millisSpentMeasuring,millisSpentConnecting,millisSpentSending,voltage,notes,created_at,updated_at,humidity,temperature,firmware_version,rssi_dbm,consecutive_successful_measures,consecutive_failed_measures,temperature_sht,humidity_sht,semver,firmware_version_id,seconds_until_next_measure,anomaly,is_healthy
2020-11-03 11:00:31,1258304,479,1157,3,3.44,2.29,3,3.36,3.44,11321,3190,,4.18,,2020-11-03 11:00:31,2020-11-03 11:00:31,0,0,,-53,37,0,-8.56,26.28,0.3.43,372,900,0,0
2020-11-03 11:15:31,1258377,479,1157,3,3.32,3.14,3,3.32,3.32,11321,3304,,4.18,,2020-11-03 11:15:31,2020-11-03 11:15:31,0,0,,-52,38,0,-8.14,25.88,0.3.43,372,900,0,0
2020-11-03 11:30:32,1258442,479,1157,1,1.38,0.86,1,1.34,1.38,11321,3198,,4.18,,2020-11-03 11:30:32,2020-11-03 11:30:32,0,0,,-52,39,0,-8.03,25.62,0.3.43,372,900,0,0
2020-11-03 11:45:34,1258532,479,1157,1,2.2,0.7,1,2.08,2.2,11321,2941,,4.18,,2020-11-03 11:45:34,2020-11-03 11:45:34,0,0,,-53,0,0,-9.55,25.21,0.3.43,372,900,0,0
2020-11-03 12:00:18,1258547,479,1157,1,0.93,0.87,1,0.93,0.93,11322,2838,,4.18,,2020-11-03 12:00:18,2020-11-03 12:00:18,0,0,,-53,1,0,-8.56,26.04,0.3.43,372,900,0,0
2020-11-03 12:15:22,1258620,479,1157,2,3.31,1.44,2,3.16,3.31,11322,4381,,4.19,,2020-11-03 12:15:22,2020-11-03 12:15:22,0,0,,-53,2,0,-8.03,25.5,0.3.43,372,900,0,0
2020-11-03 12:30:25,1258691,479,1157,1,0.92,0.87,1,0.92,0.92,11321,4534,,4.19,,2020-11-03 12:30:25,2020-11-03 12:30:25,0,0,,-53,3,0,-7.64,25.01,0.3.43,372,900,0,0
2020-11-03 12:45:20,1258732,479,1157,2,2.45,1.48,2,2.38,2.45,11321,3019,,4.19,,2020-11-03 12:45:20,2020-11-03 12:45:20,0,0,,-53,4,0,-7.82,25.15,0.3.43,372,900,0,0
2020-11-03 13:00:20,1258791,479,1157,2,2.41,0.62,2,2.27,2.41,11321,3215,,4.19,,2020-11-03 13:00:20,2020-11-03 13:00:20,0,0,,-53,5,0,-7.89,25.19,0.3.43,372,900,0,0
2020-11-03 13:15:19,1258856,479,1157,2,1.6600000000000001,1.5699999999999998,2,1.6600000000000001,1.6600000000000001,11321,3327,,4.19,,2020-11-03 13:15:19,2020-11-03 13:15:19,0,0,,-53,6,0,-7.82,25.13,0.3.43,372,900,0,0
2020-11-03 13:30:21,1258911,479,1157,1,1.76,0.64,1,1.67,1.76,11321,3169,,4.2,,2020-11-03 13:30:21,2020-11-03 13:30:21,0,0,,-52,7,0,-7.71,25.15,0.3.43,372,900,0,0
2020-11-03 13:45:24,1259003,479,1157,1,0.9,0.85,1,0.9,0.9,11322,3347,,4.2,,2020-11-03 13:45:24,2020-11-03 13:45:24,0,0,,-53,8,0,-7.22,24.67,0.3.43,372,900,0,0
2020-11-03 14:00:23,1259072,479,1157,4,6.64,2.02,4,6.27,6.64,11321,2973,,4.19,,2020-11-03 14:00:23,2020-11-03 14:00:23,0,0,,-52,9,0,-6.97,24.27,0.3.43,372,900,0,0
2020-11-03 14:15:23,1259140,479,1157,1,0.92,0.87,1,0.92,0.92,11321,2916,,4.2,,2020-11-03 14:15:23,2020-11-03 14:15:23,0,0,,-52,10,0,-6.73,23.97,0.3.43,372,900,0,0
2020-11-03 14:30:23,1259201,479,1157,3,5.9399999999999995,0.19,3,5.47,5.9399999999999995,11321,3096,,4.2,,2020-11-03 14:30:23,2020-11-03 14:30:23,0,0,,-52,11,0,-6.73,23.99,0.3.43,372,900,0,0
2020-11-03 14:45:22,1259263,479,1157,3,4.29,1.13,3,4.04,4.29,11321,3050,,4.19,,2020-11-03 14:45:22,2020-11-03 14:45:22,0,0,,-52,12,0,-6.87,24.13,0.3.43,372,900,0,0
2020-11-03 15:00:23,1259321,479,1157,3,2.57,2.43,3,2.57,2.57,11321,3088,,4.19,,2020-11-03 15:00:23,2020-11-03 15:00:23,0,0,,-52,13,0,-6.83,24.15,0.3.43,372,900,0,0
2020-11-03 15:15:23,1259388,479,1157,2,1.67,1.58,2,1.67,1.67,11321,3018,,4.19,,2020-11-03 15:15:23,2020-11-03 15:15:23,0,0,,-52,14,0,-7.01,24.07,0.3.43,372,900,0,0
2020-11-03 15:30:22,1259443,479,1157,2,3.98,0.34,2,3.69,3.98,11322,3122,,4.19,,2020-11-03 15:30:22,2020-11-03 15:30:22,0,0,,-52,15,0,-7.29,24.19,0.3.43,372,900,0,0
2020-11-03 15:45:20,1259503,479,1157,3,4.38,2.03,3,4.2,4.38,11321,2989,,4.18,,2020-11-03 15:45:20,2020-11-03 15:45:20,0,0,,-53,16,0,-7.68,24.59,0.3.43,372,900,0,0
2020-11-03 16:00:22,1259568,479,1157,2,4.42,0.36,2,4.09,4.42,11321,3289,,4.18,,2020-11-03 16:00:22,2020-11-03 16:00:22,0,0,,-52,17,0,-8.28,25.09,0.3.43,372,900,0,0
2020-11-03 16:15:20,1259627,479,1157,2,3.27,0.75,2,3.06,3.27,11321,3005,,4.18,,2020-11-03 16:15:20,2020-11-03 16:15:20,0,0,,-53,18,0,-8.91,25.8,0.3.43,372,900,0,0
2020-11-03 16:30:16,1259686,479,1157,2,3.4,0.58,2,3.18,3.4,11321,3106,,4.17,,2020-11-03 16:30:16,2020-11-03 16:30:16,0,0,,-52,19,0,-9.79,26.6,0.3.43,372,900,0,0
2020-11-03 16:45:14,1259749,479,1157,1,1.5,0.82,1,1.45,1.5,11321,3105,,4.17,,2020-11-03 16:45:14,2020-11-03 16:45:14,0,0,,-52,20,0,-10.36,27.43,0.3.43,372,900,0,0
2020-11-03 17:00:12,1259806,479,1157,4,4.14,3.91,4,4.14,4.14,11322,3025,,4.17,,2020-11-03 17:00:12,2020-11-03 17:00:12,0,0,,-52,21,0,-10.68,27.87,0.3.43,372,900,0,0
2020-11-03 17:15:12,1259879,479,1157,1,1.38,0.82,1,1.34,1.38,11321,3125,,4.17,,2020-11-03 17:15:12,2020-11-03 17:15:12,0,0,,-52,22,0,-11.03,28.34,0.3.43,372,900,0,0
2020-11-03 17:30:11,1259939,479,1157,4,4.65,3.74,4,4.59,4.65,11321,3084,,4.17,,2020-11-03 17:30:11,2020-11-03 17:30:11,0,0,,-52,23,0,-11.13,28.6,0.3.43,372,900,0,0
2020-11-03 17:45:10,1260001,479,1157,1,1.47,0.74,1,1.41,1.47,11321,2963,,4.17,,2020-11-03 17:45:10,2020-11-03 17:45:10,0,0,,-52,24,0,-11.45,29.02,0.3.43,372,900,0,0
2020-11-03 18:00:10,1260059,479,1157,1,0.9,0.85,1,0.9,0.9,11322,3060,,4.17,,2020-11-03 18:00:10,2020-11-03 18:00:10,0,0,,-52,25,0,-11.56,29.18,0.3.43,372,900,0,0
2020-11-03 18:15:09,1260130,479,1157,2,1.8199999999999998,1.72,2,1.8199999999999998,1.8199999999999998,11321,3233,,4.16,,2020-11-03 18:15:09,2020-11-03 18:15:09,0,0,,-52,26,0,-11.63,29.38,0.3.43,372,900,0,0
2020-11-03 18:30:14,1260185,479,1157,3,3.27,3.09,3,3.27,3.27,11321,3026,,4.16,,2020-11-03 18:30:14,2020-11-03 18:30:14,0,0,,-52,27,0,-11.77,29.63,0.3.43,372,900,0,0
2020-11-03 18:45:09,1260244,479,1157,3,3.33,3.15,3,3.33,3.33,11321,3050,,4.16,,2020-11-03 18:45:09,2020-11-03 18:45:09,0,0,,-52,28,0,-11.84,29.73,0.3.43,372,900,0,0
2020-11-03 19:00:11,1260298,479,1157,2,1.95,1.8399999999999999,2,1.95,1.95,11322,3107,,4.16,,2020-11-03 19:00:11,2020-11-03 19:00:11,0,0,,-52,29,0,-11.84,29.85,0.3.43,372,900,0,0
2020-11-03 19:15:09,1260364,479,1157,3,4.24,2.3,3,4.09,4.24,11321,3158,,4.14,,2020-11-03 19:15:09,2020-11-03 19:15:09,0,0,,-52,30,0,-11.95,30.01,0.3.43,372,900,0,0
2020-11-03 19:30:09,1260420,479,1157,6,9.18,3.14,6,8.7,9.18,11321,3025,,4.16,,2020-11-03 19:30:09,2020-11-03 19:30:09,0,0,,-52,31,0,-12.02,30.15,0.3.43,372,900,0,0
2020-11-03 19:45:09,1260493,479,1157,5,5.05,4.77,5,5.05,5.05,11321,3111,,4.16,,2020-11-03 19:45:09,2020-11-03 19:45:09,0,0,,-52,32,0,-12.05,30.19,0.3.43,372,900,0,0
2020-11-03 20:00:10,1260552,479,1157,1,1.16,1.09,1,1.16,1.16,11322,3062,,4.15,,2020-11-03 20:00:10,2020-11-03 20:00:10,0,0,,-52,33,0,-12.12,30.31,0.3.43,372,900,0,0
2020-11-03 20:15:08,1260638,479,1157,7,8.14,5.38,7,7.9399999999999995,8.14,11321,3150,,4.16,,2020-11-03 20:15:08,2020-11-03 20:15:08,0,0,,-51,34,0,-12.12,30.47,0.3.43,372,900,0,0
2020-11-03 20:30:08,1260692,479,1157,2,2.46,2.32,2,2.46,2.46,11321,3250,,4.15,,2020-11-03 20:30:08,2020-11-03 20:30:08,0,0,,-52,35,0,-12.16,30.51,0.3.43,372,900,0,0
2020-11-03 20:45:08,1260754,479,1157,3,3.79,2.92,3,3.73,3.79,11321,3061,,4.15,,2020-11-03 20:45:08,2020-11-03 20:45:08,0,0,,-52,36,0,-12.76,30.63,0.3.43,372,900,0,0
2020-11-03 21:00:10,1260869,479,1157,5,7.1,3.63,5,6.83,7.1,11322,3283,,4.15,,2020-11-03 21:00:10,2020-11-03 21:00:10,0,0,,-52,37,0,-12.16,30.73,0.3.43,372,900,0,0
2020-11-03 21:15:09,1260951,479,1157,4,3.67,3.4699999999999998,4,3.67,3.67,11321,3360,,4.15,,2020-11-03 21:15:09,2020-11-03 21:15:09,0,0,,-52,38,0,-12.76,30.9,0.3.43,372,900,0,0
2020-11-03 21:30:08,1261004,479,1157,4,3.65,3.46,4,3.65,3.65,11321,3080,,4.15,,2020-11-03 21:30:08,2020-11-03 21:30:08,0,0,,-52,39,0,-12.76,31.0,0.3.43,372,900,0,0
2020-11-03 21:45:11,1261071,479,1157,7,8.7,5.33,7,8.44,8.7,11321,3026,,4.15,,2020-11-03 21:45:11,2020-11-03 21:45:11,0,0,,-52,0,0,-13.36,30.35,0.3.43,372,900,0,0
2020-11-03 22:00:22,1261161,479,1157,5,5.5600000000000005,5.26,5,5.5600000000000005,5.5600000000000005,11322,2952,,4.15,,2020-11-03 22:00:22,2020-11-03 22:00:22,0,0,,-52,1,0,-12.76,31.04,0.3.43,372,900,0,0
2020-11-03 22:00:24,1261182,479,1157,5,5.5600000000000005,5.26,5,5.5600000000000005,5.5600000000000005,11322,2952,,4.15,,2020-11-03 22:00:24,2020-11-03 22:00:24,0,0,,-52,1,0,-12.76,31.04,0.3.43,372,900,0,0
2020-11-03 22:15:20,1261232,479,1157,5,5.43,5.14,5,5.43,5.43,11321,3009,,4.15,,2020-11-03 22:15:20,2020-11-03 22:15:20,0,0,,-53,2,0,-12.76,31.16,0.3.43,372,900,0,0
2020-11-03 22:30:23,1261300,479,1157,4,3.74,3.5300000000000002,4,3.74,3.74,11321,3104,,4.14,,2020-11-03 22:30:23,2020-11-03 22:30:23,0,0,,-52,3,0,-12.76,31.28,0.3.43,372,900,0,0
2020-11-03 22:30:24,1261311,479,1157,4,3.74,3.5300000000000002,4,3.74,3.74,11321,3104,,4.14,,2020-11-03 22:30:24,2020-11-03 22:30:24,0,0,,-52,3,0,-12.76,31.28,0.3.43,372,900,0,0
2020-11-03 22:45:18,1261345,479,1157,6,6.33,5.99,6,6.33,6.33,11321,3064,,4.14,,2020-11-03 22:45:18,2020-11-03 22:45:18,0,0,,-52,4,0,-12.76,31.28,0.3.43,372,900,0,0
2020-11-03 23:00:23,1261427,479,1157,6,6.42,6.08,6,6.42,6.42,11322,3182,,4.14,,2020-11-03 23:00:23,2020-11-03 23:00:23,0,0,,-52,5,0,-12.76,31.36,0.3.43,372,900,0,0
2020-11-03 23:00:24,1261433,479,1157,6,6.42,6.08,6,6.42,6.42,11322,3182,,4.14,,2020-11-03 23:00:24,2020-11-03 23:00:24,0,0,,-52,5,0,-12.76,31.36,0.3.43,372,900,0,0
2020-11-03 23:15:18,1261477,479,1157,5,5.8100000000000005,3.99,5,5.68,5.8100000000000005,11321,3166,,4.14,,2020-11-03 23:15:18,2020-11-03 23:15:18,0,0,,-52,6,0,-12.76,31.38,0.3.43,372,900,0,0
2020-11-03 23:30:19,1261541,479,1157,7,7.37,6.97,7,7.37,7.37,11321,3053,,4.14,,2020-11-03 23:30:19,2020-11-03 23:30:19,0,0,,-53,7,0,-12.76,31.46,0.3.43,372,900,0,0
2020-11-03 23:45:20,1261606,479,1157,9,9.3,8.79,9,9.3,9.3,11321,2999,,4.14,,2020-11-03 23:45:20,2020-11-03 23:45:20,0,0,,-52,8,0,-12.76,31.52,0.3.43,372,900,0,0
2020-11-04 00:00:21,1261686,479,1157,10,11.99,8.09,10,11.71,11.99,11321,3181,,4.14,,2020-11-04 00:00:21,2020-11-04 00:00:21,0,0,,-52,9,0,-12.76,31.56,0.3.43,372,900,0,0
2020-11-04 00:15:18,1261719,479,1157,7,8.47,6.45,7,8.33,8.47,11322,3051,,4.14,,2020-11-04 00:15:18,2020-11-04 00:15:18,0,0,,-52,10,0,-12.76,31.58,0.3.43,372,900,0,0
2020-11-04 00:30:20,1261751,479,1157,5,5.01,4.74,5,5.01,5.01,11321,4946,,4.14,,2020-11-04 00:30:20,2020-11-04 00:30:20,0,0,,-52,11,0,-12.79,31.64,0.3.43,372,900,0,0
2020-11-04 00:45:20,1261777,479,1157,11,10.96,10.37,11,10.96,10.96,11321,3942,,4.14,,2020-11-04 00:45:20,2020-11-04 00:45:20,0,0,,-53,12,0,-12.79,31.66,0.3.43,372,900,0,0
2020-11-04 01:00:18,1261803,479,1157,12,12.02,11.36,12,12.02,12.02,11321,3016,,4.13,,2020-11-04 01:00:18,2020-11-04 01:00:18,0,0,,-52,13,0,-12.9,31.66,0.3.43,372,900,0,0
2020-11-04 01:15:20,1261827,479,1157,14,14.45,13.67,14,14.45,14.45,11322,2973,,4.13,,2020-11-04 01:15:20,2020-11-04 01:15:20,0,0,,-52,14,0,-12.76,31.8,0.3.43,372,900,0,0
2020-11-04 01:30:18,1261851,479,1157,4,4.23,4.0,4,4.23,4.23,11321,3192,,4.13,,2020-11-04 01:30:18,2020-11-04 01:30:18,0,0,,-52,15,0,-12.79,31.78,0.3.43,372,900,0,0
2020-11-04 01:45:19,1261876,479,1157,12,14.55,9.5,12,14.18,14.55,11321,3132,,4.13,,2020-11-04 01:45:19,2020-11-04 01:45:19,0,0,,-52,16,0,-12.83,31.8,0.3.43,372,900,0,0
2020-11-04 02:00:23,1261939,479,1157,5,5.54,5.24,5,5.54,5.54,11321,3397,,4.13,,2020-11-04 02:00:23,2020-11-04 02:00:23,0,0,,-52,17,0,-12.97,31.8,0.3.43,372,900,0,0
2020-11-04 02:15:19,1261954,479,1157,12,14.36,9.33,12,13.99,14.36,11322,3149,,4.13,,2020-11-04 02:15:19,2020-11-04 02:15:19,0,0,,-52,18,0,-12.79,31.94,0.3.43,372,900,0,0
2020-11-04 02:30:21,1262036,479,1157,10,9.85,9.32,10,9.85,9.85,11321,3144,,4.13,,2020-11-04 02:30:21,2020-11-04 02:30:21,0,0,,-52,19,0,-13.04,31.9,0.3.43,372,900,0,0
2020-11-04 02:45:21,1262085,479,1157,11,11.8,9.3,11,11.64,11.8,11321,3001,,4.12,,2020-11-04 02:45:21,2020-11-04 02:45:21,0,0,,-53,20,0,-12.9,32.0,0.3.43,372,900,0,0
2020-11-04 03:00:17,1262132,479,1157,6,6.54,6.18,6,6.54,6.54,11321,3192,,4.13,,2020-11-04 03:00:17,2020-11-04 03:00:17,0,0,,-52,21,0,-12.93,32.02,0.3.43,372,900,0,0
2020-11-04 03:15:18,1262181,479,1157,11,11.98,9.15,11,11.8,11.98,11322,3140,,4.12,,2020-11-04 03:15:18,2020-11-04 03:15:18,0,0,,-52,22,0,-13.04,32.04,0.3.43,372,900,0,0
2020-11-04 03:30:18,1262232,479,1157,8,8.34,7.88,8,8.34,8.34,11321,3200,,4.12,,2020-11-04 03:30:18,2020-11-04 03:30:18,0,0,,-51,23,0,-12.93,32.08,0.3.43,372,900,0,0
2020-11-04 03:45:18,1262281,479,1157,9,9.48,8.96,9,9.48,9.48,11321,3081,,4.12,,2020-11-04 03:45:18,2020-11-04 03:45:18,0,0,,-52,24,0,-13.04,32.12,0.3.43,372,900,0,0
2020-11-04 04:00:17,1262339,479,1157,9,10.14,8.19,9,10.02,10.14,11321,3035,,4.12,,2020-11-04 04:00:17,2020-11-04 04:00:17,0,0,,-52,25,0,-13.04,32.12,0.3.43,372,900,0,0
2020-11-04 04:15:20,1262390,479,1157,14,16.11,12.72,14,15.89,16.11,11322,3153,,4.12,,2020-11-04 04:15:20,2020-11-04 04:15:20,0,0,,-52,26,0,-13.11,32.08,0.3.43,372,900,0,0
2020-11-04 04:30:20,1262450,479,1157,9,9.33,8.83,9,9.33,9.33,11321,3206,,4.12,,2020-11-04 04:30:20,2020-11-04 04:30:20,0,0,,-52,27,0,-12.97,32.21,0.3.43,372,900,0,0
2020-11-04 04:45:18,1262486,479,1157,11,12.76,10.02,11,12.58,12.76,11321,3073,,4.12,,2020-11-04 04:45:18,2020-11-04 04:45:18,0,0,,-52,28,0,-12.97,32.25,0.3.43,372,900,0,0
2020-11-04 05:00:17,1262553,479,1157,13,13.04,12.33,13,13.04,13.04,11321,3044,,4.12,,2020-11-04 05:00:17,2020-11-04 05:00:17,0,0,,-52,29,0,-12.93,32.27,0.3.43,372,900,0,0
2020-11-04 05:15:19,1262606,479,1157,8,10.83,5.58,8,10.43,10.83,11322,3193,,4.12,,2020-11-04 05:15:19,2020-11-04 05:15:19,0,0,,-52,30,0,-13.07,32.27,0.3.43,372,900,0,0
2020-11-04 05:30:17,1262664,479,1157,7,9.41,5.54,7,9.12,9.41,11321,3114,,4.12,,2020-11-04 05:30:17,2020-11-04 05:30:17,0,0,,-52,31,0,-13.25,32.21,0.3.43,372,900,0,0
2020-11-04 05:45:20,1262713,479,1157,9,11.01,7.06,9,10.72,11.01,11321,3100,,4.12,,2020-11-04 05:45:20,2020-11-04 05:45:20,0,0,,-52,32,0,-13.29,32.29,0.3.43,372,900,0,0
2020-11-04 06:00:22,1262800,479,1157,2,2.2800000000000002,2.16,2,2.2800000000000002,2.2800000000000002,11321,3320,,4.11,,2020-11-04 06:00:22,2020-11-04 06:00:22,0,0,,-52,33,0,-13.29,32.29,0.3.43,372,900,0,0
2020-11-04 06:15:17,1262823,479,1157,3,2.83,2.68,3,2.83,2.83,11322,3189,,4.11,,2020-11-04 06:15:17,2020-11-04 06:15:17,0,0,,-53,34,0,-13.32,32.29,0.3.43,372,900,0,0
2020-11-04 06:30:16,1262885,479,1157,6,8.25,3.82,6,7.91,8.25,11321,3196,,4.09,,2020-11-04 06:30:16,2020-11-04 06:30:16,0,0,,-53,35,0,-13.29,32.33,0.3.43,372,900,0,0
2020-11-04 06:45:18,1262933,479,1157,4,4.57,4.32,4,4.57,4.57,11321,3395,,4.11,,2020-11-04 06:45:18,2020-11-04 06:45:18,0,0,,-53,36,0,-13.32,32.35,0.3.43,372,900,0,0
2020-11-04 07:00:17,1262995,479,1157,7,7.89,6.04,7,7.77,7.89,11321,3085,,4.11,,2020-11-04 07:00:17,2020-11-04 07:00:17,0,0,,-53,37,0,-13.29,32.31,0.3.43,372,900,0,0
2020-11-04 07:15:16,1263044,479,1157,1,1.3900000000000001,1.31,1,1.3900000000000001,1.3900000000000001,11321,3131,,4.11,,2020-11-04 07:15:16,2020-11-04 07:15:16,0,0,,-53,38,0,-13.46,32.31,0.3.43,372,900,0,0
2020-11-04 07:30:16,1263115,479,1157,4,4.57,3.5,4,4.5,4.57,11322,3311,,4.11,,2020-11-04 07:30:16,2020-11-04 07:30:16,0,0,,-53,39,0,-13.5,32.43,0.3.43,372,900,0,0
2020-11-04 07:45:20,1263173,479,1157,2,1.99,1.88,2,1.99,1.99,11321,2948,,4.11,,2020-11-04 07:45:20,2020-11-04 07:45:20,0,0,,-54,0,0,-14.41,31.84,0.3.43,372,900,0,0
2020-11-04 08:00:21,1263242,479,1157,5,5.67,5.36,5,5.67,5.67,11322,2818,,4.11,,2020-11-04 08:00:21,2020-11-04 08:00:21,0,0,,-54,1,0,-13.29,32.57,0.3.43,372,900,0,0
2020-11-04 08:15:19,1263292,479,1157,5,5.07,4.79,5,5.07,5.07,11321,2910,,4.1,,2020-11-04 08:15:19,2020-11-04 08:15:19,0,0,,-54,2,0,-13.14,32.35,0.3.43,372,900,0,0
2020-11-04 08:30:20,1263353,479,1157,3,2.64,2.49,3,2.64,2.64,11321,3202,,4.11,,2020-11-04 08:30:20,2020-11-04 08:30:20,0,0,,-53,3,0,-12.93,32.31,0.3.43,372,900,0,0
